Orcid,Année,Titre,Type,Source,Auteurs,contact
0000-0002-7049-6000,2009,Floristic and ecological differences between recent and ancient forests growing on non-acidic soils,journal-article,https://hal.inrae.fr/hal-02667481,"['Delphine Sciama', 'Laurent Augusto', 'Jean-Luc Dupouey', 'Maya Gonzales', 'Conception Moares Dominguez']",Laurent Augusto
0000-0002-7049-6000,2009,Forest floor contribution to phosphorus nutrition: experimental data,journal-article,https://hal.archives-ouvertes.fr/hal-00883530,"['Mathieu Jonard', 'Laurent Augusto', 'Christian Morel', 'David L. Achat', 'Etienne Saur']",Laurent Augusto
0000-0002-7049-6000,2009,Sylviculture et protection des sols et des eaux,conference-paper,https://hal.inrae.fr/hal-02820735,"['Jacques Ranger', 'Etienne Dambrine', 'M. Nicolas', 'Quentin Ponette', 'Laurent Augusto', 'Claude Nys', 'Arnaud Legout', 'André Gavaland', 'A. Berthelot', 'Emmanuel Cacot', 'Jean Marc Ottorini', 'Jean-Paul Laclau', 'Laurent Saint-André', 'J. Bouchon']",Laurent Augusto
0000-0002-7049-6000,2008,Diversity and P-solubilizing ability of mycorrhizosphere bacteria associated with Pinus pinaster in the Landes forest ecosystem,other,https://hal.inrae.fr/hal-02815342,"['Odile Domergue', 'Yves Prin', 'Muhammad Waseem', 'Claude Plassard', 'Jacques Guinberteau', 'Mark Ronald Bakker', 'Laurent Augusto', 'Pierre Trichet', 'Etienne Saur', 'Philippe Hinsinger', 'Benoît Jaillard', 'Joseph M’balla', 'Robin Duponnois', 'Antoine Galiana']",Laurent Augusto
0000-0002-7049-6000,2008,Biodisponibilité du phosphore dans les sols forestiers des landes,conference-paper,https://hal.inrae.fr/hal-02812893,"['David Achat', 'Christian Morel', 'Mark Ronald Bakker', 'Laurent Augusto']",Laurent Augusto
0000-0002-7049-6000,2008,Effect of vegetation type on throughfall deposition and seepage flux.,journal-article,https://hal.inrae.fr/hal-02665806,"['A. de Schrijver', 'J. Staelens', 'K. Wuyts', 'G. van Hoydonck', 'N. Janssen', 'J. Mertens', 'L. Gielis', 'G. Geudens', 'Laurent Augusto', 'Kris Verheyen']",Laurent Augusto
0000-0002-7049-6000,2008,Improving models of forest nutrient export with equations that predict the nutrient concentration of tree compartments,journal-article,https://hal.archives-ouvertes.fr/hal-00883425,"['Laurent Augusto', 'Céline Meredieu', 'Didier Bert', 'Pierre Trichet', 'Annabel Porté', 'Alexandre Bosc', 'Frédéric Lagane', 'Denis Loustau', 'Sylvain Pellerin', 'Frédéric Danjon', 'Jacques Ranger', 'Jacques Gelpe']",Laurent Augusto
0000-0002-7049-6000,2008,Improving models of forest nutrient export with equations that predict the nutrient concentration of tree compartments,journal-article,https://hal.inrae.fr/hal-02660993,"['Laurent Augusto', 'Céline Meredieu', 'Didier Bert', 'Pierre Trichet', 'Annabel Porte', 'Alexandre Bosc', 'Frédéric Lagane', 'Denis Loustau', 'Sylvain Pellerin', 'Frederic Danjon', 'Jacques Ranger', 'Jacques Gelpe']",Laurent Augusto
0000-0002-7049-6000,2008,Wood ash applications to temperate forest ecosystems-potential and drawbacks,journal-article,https://hal.inrae.fr/hal-02657318,"['Laurent Augusto', 'Mark Ronald Bakker', 'Céline Meredieu']",Laurent Augusto
0000-0002-7049-6000,2007,Adaptations of fine roots to fertilization and irrigation in Pinus pinaster,conference-paper,https://hal.inrae.fr/hal-02815533,"['Mark Ronald Bakker', 'E. Jolicoeur', 'Pierre Trichet', 'Laurent Augusto', 'Denis Loustau']",Laurent Augusto
0000-0002-7049-6000,2007,Effets de la fertilisation et de l’irrigation sur le statut P du sol et les activités phosphatases,conference-paper,https://hal.inrae.fr/hal-02822146,"['Arif Ali Muhammad', 'Céline Meredieu', 'Mark Ronald Bakker', 'Pierre Trichet', 'Jacques Guinberteau', 'Laurent Augusto', 'Etienne Saur', 'Odile Domergue', 'Antoine Galiana', 'Yves Prin', 'Denis Loustau', 'Claude Plassard']",Laurent Augusto
0000-0002-7049-6000,2007,Field effect of P fertilization on N$_{2}$ fixation rate of Ulex europaeus,journal-article,https://hal.archives-ouvertes.fr/hal-00884138,"['Xavier Cavard', 'Laurent Augusto', 'Etienne Saur', 'Pierre Trichet']",Laurent Augusto
0000-0002-7049-6000,2007,Field effect of P fertilization on N2 fixation rate of Ulex europaeus,journal-article,https://hal.inrae.fr/hal-02665926,"['Xavier Cavard', 'Laurent Augusto', 'Etienne Saur', 'Pierre Trichet']",Laurent Augusto
0000-0002-7049-6000,2007,"Les sols du massif forestier des Landes de Gascogne: formation, histoire, propriétés et variabilité spatiale",journal-article,https://hal.inrae.fr/hal-02665323,"['Claudy Jolivet', 'Laurent Augusto', 'Pierre Trichet', 'Dominique Arrouays']",Laurent Augusto
0000-0002-7049-6000,2007,"P availability, fine root properties and functional mycorrhizal diversity across Pinus pinaster stands with different productivity in South-western France",conference-paper,https://hal.inrae.fr/hal-02756501,"['Claude Plassard', 'Céline Meredieu', 'Mark Ronald Bakker', 'Frederic Danjon', 'Pierre Trichet', 'Jacques Guinberteau', 'Laurent Augusto', 'Etienne Saur', 'Odile Domergue', 'Antoine Galiana', 'Yves Prin', 'Mourad Ali', 'Philippe Hinsinger', 'Benoît Jaillard', 'Sylvain Pellerin', 'Denis Loustau']",Laurent Augusto
0000-0002-7049-6000,2007,"Spring and autumnal P availability, fine root properties and functional mycorrhizal diversity across Pinus pinaster stands with different productivity in southwest France",conference-paper,https://hal.inrae.fr/hal-02821961,"['Claude Plassard', 'Mark Ronald Bakker', 'Pierre Trichet', 'Céline Meredieu', 'Frederic Danjon', 'Jacques Guinberteau', 'Laurent Augusto', 'Etienne Saur', 'Odile Domergue', 'Antoine Galiana', 'Yves Prin', 'Arif Ali Muhammad', 'Philippe Hinsinger', 'Benoît Jaillard', 'Sylvain Pellerin', 'Denis Loustau']",Laurent Augusto
0000-0002-7049-6000,2007,The effect of forest type on throughfall deposition and seepage flux : a review,journal-article,https://hal.inrae.fr/hal-02659411,"['An de Schrijver', 'Guy Geudens', 'Laurent Augusto', 'Jeroen Staelens', 'Jan Mertens', 'Karen Wuyts', 'Leen Gielis', 'Kris Verheyen']",Laurent Augusto
0000-0002-7049-6000,2007,Étude du fonctionnement actuel des sols forestiers par la méthode des minéraux-tests,journal-article,https://hal.inrae.fr/hal-02664220,"['Jacques Ranger', 'Laurent Augusto', 'Jacques Berthelin', 'J. Berrier', 'Pascal Bonnaud', 'Christophe Calvaruso', 'Etienne Dambrine', 'C. Dreyer-Felix', 'J.L. Gonzalez-Barrios', 'M. Hervio', 'A.M. Jaunet', 'Frédéric Lapeyrie', 'Louis Mareschal', 'Franck Paris', 'D. Righi', 'Marie-Pierre Turpault', 'G. Veneau', 'Michel Robert']",Laurent Augusto
0000-0002-7049-6000,2006,"Fine root density, branching pattern and mycorrhizal diversity across Pinus pinaster stands in south west France: methodology and first results",other,https://hal.inrae.fr/hal-02814725,"['Claude Plassard', 'Céline Meredieu', 'Mark Ronald Bakker', 'Frederic Danjon', 'Pierre Trichet', 'Jacques Guinberteau', 'Laurent Augusto', 'Etienne Saur', 'Odile Domergue', 'Antoine Galiana', 'Yves Prin', 'Mourad Ali', 'Denis Loustau']",Laurent Augusto
0000-0002-7049-6000,2006,Caractérisation physico-chimique des sols à l'échelle d'une région naturelle à partir d'une compilation de données,journal-article,https://hal.inrae.fr/hal-02667502,"['Laurent Augusto', 'Vincent Badeau', 'Dominique Arrouays', 'Pierre Trichet', 'J.L. Flot', 'Claudy Jolivet', 'D. Merzeau']",Laurent Augusto
0000-0002-7049-6000,2006,Fine root distribution of trees and understory in mature stands of maritime pine (Pinus pinaster) on dry and humid sites,journal-article,https://hal.inrae.fr/hal-02668986,"['Mark Ronald Bakker', 'Laurent Augusto', 'David Achat']",Laurent Augusto
0000-0002-7049-6000,2005,Estimating stemwood nutrient concentration with an increment borer: a potential source of error,journal-article,https://hal.inrae.fr/hal-02681301,"['Laurent Augusto', 'Didier Bert']",Laurent Augusto
0000-0002-7049-6000,2005,High rates of nitrogen fixation of Ulex species in the understory of maritime pine stands and the potential effect of phosphorus fertilization,journal-article,https://hal.inrae.fr/hal-02676522,"['Laurent Augusto', 'Nicolas Crampon', 'Etienne Saur', 'Mark Ronald Bakker', 'Sylvain Pellerin', 'C. de Lavaissière', 'Pierre Trichet']",Laurent Augusto
0000-0002-7049-6000,2003,Effects of tree species on understory vegetation and environmental conditions in temperate forests,journal-article,https://hal.archives-ouvertes.fr/hal-00883757,"['Laurent Augusto', 'Jean-Luc Dupouey', 'Jacques Ranger']",Laurent Augusto
0000-0002-7049-6000,2003,Effects of tree species on understory vegetation and environmental conditions in temperate forests,journal-article,https://hal.inrae.fr/hal-02670557,"['Laurent Augusto', 'Jean-Luc Dupouey', 'Jacques Ranger']",Laurent Augusto
0000-0002-7049-6000,2002,Impact of several common tree species of European temperate forests on soil fertility,journal-article,https://hal.inrae.fr/hal-02677150,"['Laurent Augusto', 'Jacques Ranger', 'D. Binkley', 'A. Rothe']",Laurent Augusto
0000-0002-7049-6000,2002,Stocks et flux de carbone dans les forêts françaises,journal-article,https://hal.inrae.fr/hal-02679797,"['Jean-Luc Dupouey', 'Gérome Pignard', 'Vincent Badeau', 'Anne Thimonier', 'Jean-Francois Dhote', 'Gérard Nepveu', 'Laurent Bergès', 'Laurent Augusto', 'Saïd Belkacem', 'Claude Nys']",Laurent Augusto
0000-0002-7049-6000,2001,Experimental in situ transformation of vermiculites to study the weathering impact of tree on the soil,journal-article,https://hal.inrae.fr/hal-02674305,"['Laurent Augusto', 'Jacques Ranger', 'Marie-Pierre Turpault', 'M. Bonnaud']",Laurent Augusto
0000-0002-7049-6000,2001,Impact of tree species on soil solutions in acidic conditions,journal-article,https://hal.archives-ouvertes.fr/hal-00883657,"['Laurent Augusto', 'Jacques Ranger']",Laurent Augusto
0000-0002-7049-6000,2001,Impact of tree species on soil solutions in acidic conditions,journal-article,https://hal.inrae.fr/hal-02675107,"['Laurent Augusto', 'Jacques Ranger']",Laurent Augusto
0000-0002-7049-6000,2001,L'acidification dans le massif vosgien. Comprendre les mécanismes et apporter des solutions,book,https://hal.inrae.fr/hal-02829551,"['Laurent Augusto', 'E. Dambrine']",Laurent Augusto
0000-0002-7049-6000,2001,Potential contribution of the seed bank in coniferous plantations to the restoration of native deciduous forest vegetation,journal-article,https://hal.inrae.fr/hal-02680232,"['Laurent Augusto', 'Jean-Luc Dupouey', 'J.F. Picard', 'Jacques Ranger']",Laurent Augusto
0000-0002-7049-6000,2000,Carbon stocks and flux in the French forests,journal-article,https://hal.inrae.fr/hal-02579745,"['J.L. Dupouey', 'G. Pignard', 'Vincent Badeau', 'A. Thimonier', 'J.F. Dhote', 'Gérard Nepveu', 'Louise Bergès', 'Laurent Augusto', 'S. Belkacem', 'Claude Nys']",Laurent Augusto
0000-0002-7049-6000,2000,Impact of forest tree species on feldspar weathering rates,journal-article,https://hal.inrae.fr/hal-02690035,"['Laurent Augusto', 'Marie-Pierre Turpault', 'Jacques Ranger']",Laurent Augusto
0000-0002-7049-6000,2000,"Relationships between forest tree species, stand production and stand nutrient amount",journal-article,https://hal.inrae.fr/hal-02691153,"['Laurent Augusto', 'Jacques Ranger', 'Quentin Ponette', 'M. Rapp']",Laurent Augusto
0000-0002-7049-6000,2000,"Relationships between forest tree species, stand production and stand nutrient amount",journal-article,https://hal.archives-ouvertes.fr/hal-00883315,"['Laurent Augusto', 'Jacques Ranger', 'Quentin Ponette', 'Maurice Rapp']",Laurent Augusto
0000-0002-7049-6000,2000,The influence of species on the chemical fertility of soils. Consequences for silvicultural choices,journal-article,https://hal.inrae.fr/hal-02697147,"['Laurent Augusto', 'Jacques Ranger', 'M. Bonneau']",Laurent Augusto
0000-0002-7049-6000,1999,Etude de l'impact de quelques essences forestières sur le fonctionnement biogéochimique et la végétation de sols acides,dissertation-thesis,https://hal.univ-lorraine.fr/tel-01747470,['Laurent Augusto'],Laurent Augusto
0000-0002-7049-6000,1999,Carbon stocks and flux in French forests,journal-article,https://hal.inrae.fr/hal-02699244,"['Jean-Luc Dupouey', 'Gérome Pignard', 'Vincent Badeau', 'Anne Thimonier', 'Jean-Francois Dhote', 'Gérard Nepveu', 'Laurent Bergès', 'Laurent Augusto', 'Saïd Belkacem', 'Claude Nys']",Laurent Augusto
0000-0002-7049-6000,1999,Carbon stocks and flux in the French forests,journal-article,https://hal.inrae.fr/hal-02579746,"['J.L. Dupouey', 'Gérôme Pignard', 'Vincent Badeau', 'A. Thimonier', 'J.F. Dhote', 'Gérard Nepveu', 'Louise Bergès', 'Laurent Augusto', 'S. Belkacem', 'Claude Nys']",Laurent Augusto
0000-0002-7049-6000,1998,Impact of forest tree species on soil. An in situ experimental approach: The test-minerals,conference-paper,https://hal.inrae.fr/hal-02767864,"['Laurent Augusto', 'Pascal Bonnaud', 'Jacques Ranger']",Laurent Augusto
0000-0002-7049-6000,1998,Impact of tree species on forest soil acidification,journal-article,https://hal.inrae.fr/hal-02687779,"['Laurent Augusto', 'Pascal Bonnaud', 'Jacques Ranger']",Laurent Augusto
0000-0003-3180-459X,2025,A modified Rock-Eval approach to track organics in (bio)carbonates,journal-article,https://doi.org/10.1016/j.chemgeo.2025.122815,"['A. Perron', 'B. Ménez', 'F. Baudin', 'F. Stalport']",François Baudin
0000-0003-3180-459X,2025,Drivers of soil organic carbon stocks and stability along elevation gradients,journal-article,https://doi.org/10.1016/j.geoderma.2025.117452,"['Nicolas Bonfanti', 'Philippe Choler', 'Norine Khedim', 'Jean-Christophe Clément', 'Pierre Barré', 'Romain Goury', 'François Baudin', 'Lauric Cécillon', 'Amélie Saillard', 'Wilfried Thuiller', 'Jerome Poulenard']",François Baudin
0000-0003-3180-459X,2025,A quantitative assessment of the behavior of metallic elements in urban soils exposed to industrial dusts near Dunkerque (northern France),journal-article,https://doi.org/10.5194/soil-11-467-2025,"['Marine Casetta', 'Sylvie Philippe', 'Lucie Courcot', 'David Dumoulin', 'Gabriel Billon', 'François Baudin', 'Françoise Henry', 'Michaël Hermoso', 'Jacinthe Caillaud']",François Baudin
0000-0003-3180-459X,2025,Influence of Clay Mineralogy on Organic Matter Stabilization Potential,preprint,https://doi.org/10.5194/egusphere-egu25-5259,"['Irina Mikajlo', 'Pierre Barré', 'François Baudin', 'Henri Robain', 'Thomas Z. Lerch']",François Baudin
0000-0003-3180-459X,2025,Influence of mineral and organic matrices on the thermal characterization of microplastics,preprint,https://doi.org/10.5194/egusphere-egu25-10207,"['Clémentine Ricard', 'François Baudin', 'Victor Lieunard', 'Lucas Friceau', 'Sebastien Rohais', 'Yoann Copard', 'Ludwig Wolfgang', 'Maria-Fernanda Romero-Sarmiento']",François Baudin
0000-0003-3180-459X,2025,Tight Reservoir Potential of the Early Eocene Bou Dabbous Formation in Northwestern Tunisia,preprint,https://doi.org/10.5194/egusphere-egu25-18386,"['Imen Arfaoui', 'Hamdi Omar', 'Ajendra Singh', 'Mouna Rachdi', 'Mabrouk Montacer', 'François Baudin', 'Frédéric Collin', 'Frédéric Boulvain']",François Baudin
0000-0003-3180-459X,2025,Influence of snow cover and microclimate on soil organic carbon stability in European mountain grasslands,journal-article,https://doi.org/10.1016/j.catena.2025.108744,"['Nicolas Bonfanti', 'Jérôme Poulenard', 'Jean-Christophe Clément', 'Pierre Barré', 'François Baudin', 'Pavel Dan Turtureanu', 'Mihai Pușcaș', 'Amélie Saillard', 'Pablo Raguet', 'Bogdan-Iuliu Hurdu', 'Philippe Choler']",François Baudin
0000-0003-3180-459X,2025,A new machine-learning model to partition soil organic carbon into its centennially stable and active fractions based on Rock-Eval(r) thermal analysis,preprint,https://doi.org/10.5194/egusphere-egu24-11107,"['Marija Stojanova', 'Pierre Barré', 'Hugues Clivot', 'Lauric Cécillon', 'François Baudin', 'Thomas Kätterer', 'Bent T. Christensen', 'Claire Chenu', 'Ines Merbach', 'Adrián Andriulo', 'Sabine Houot', 'Fabien Ferchaud']",François Baudin
0000-0003-3180-459X,2025,Millennial-aged organic matter sequestration and preservation in anoxic and sulfidic mangrove soils: insights from isotopic and molecular analyses,preprint,https://doi.org/10.5194/egusphere-egu24-189,"['Sarah Robin', 'François Baudin', 'Claude Le Milbeau', 'Cyril Marchand']",François Baudin
0000-0003-3180-459X,2025,Prediction of soil pyrogenic carbon contents from Rock-Eval&#174; thermal analysis: a machine-learning based model,preprint,https://doi.org/10.5194/egusphere-egu24-16551,"['Johanne Lebrun Thauront', 'Severin Luca Bellè', 'Marcus Schiedung', 'Amicie Delahaie', 'Marija Stojanova', 'François Baudin', 'Pierre Barré', 'Samuel Abiven']",François Baudin
0000-0003-3180-459X,2024,The evolution of amino acids under asteroidal aqueous alteration,journal-article,https://doi.org/10.1016/j.gca.2024.09.035,"['Y.Y. He', 'S. Bernard', 'M. Lecasble', 'J.-C. Viennet', 'I. Criouet', 'D. Boulesteix', 'N. Khodorova', 'L. Delbes', 'M. Guillaumet', 'F. Baudin', 'B. Laurent', 'A. Buch', 'L. Remusat']",François Baudin
0000-0003-3180-459X,2024,Investigating the complementarity of thermal and physical soil organic carbon fractions,journal-article,https://doi.org/10.5194/soil-10-795-2024,"['Amicie A. Delahaie', 'Lauric Cécillon', 'Marija Stojanova', 'Samuel Abiven', 'Pierre Arbelet', 'Dominique Arrouays', 'François Baudin', 'Antonio Bispo', 'Line Boulonne', 'Claire Chenu', 'Jussi Heinonsalo', 'Claudy Jolivet', 'Kristiina Karhu', 'Manuel Martin', 'Lorenza Pacini', 'Christopher Poeplau', 'Céline Ratié', 'Pierre Roudier', 'Nicolas P. A. Saby', 'Florence Savignac', 'Pierre Barré']",François Baudin
0000-0003-3180-459X,2024,A quantitative assessment of the behavior of metallic elements in urban soils exposed to industrial dusts near Dunkirk (Northern France),preprint,https://doi.org/10.5194/egusphere-2024-1875,"['Marine Casetta', 'Sylvie Philippe', 'Lucie Courcot', 'David Dumoulin', 'Gabriel Billon', 'François Baudin', 'Françoise Henry', 'Michaël Hermoso', 'Jacinthe Caillaud']",François Baudin
0000-0003-3180-459X,2024,"Supplementary material to ""A quantitative assessment of the behavior of metallic elements in urban soils exposed to industrial dusts near Dunkirk (Northern France)""",preprint,https://doi.org/10.5194/egusphere-2024-1875-supplement,"['Marine Casetta', 'Sylvie Philippe', 'Lucie Courcot', 'David Dumoulin', 'Gabriel Billon', 'François Baudin', 'Françoise Henry', 'Michaël Hermoso', 'Jacinthe Caillaud']",François Baudin
0000-0003-3180-459X,2024,Visualizing organic matter content in organic-rich shales through Terahertz imaging,journal-article,https://doi.org/10.1016/j.fuel.2024.132430,"['Federico Sanjuan', 'Pascale Sénéchal', 'Iris H. Valido', 'Maria Angels Subirana', 'Charles Aubourg', 'Bertrand Fasentieux', 'François Baudin', 'Maxime Bernier']",François Baudin
0000-0003-3180-459X,2024,How is particulate organic carbon transported through the river-fed submarine Congo Canyon to the deep sea?,journal-article,https://doi.org/10.5194/bg-21-4251-2024,"['Sophie Hage', 'Megan L. Baker', 'Nathalie Babonneau', 'Guillaume Soulet', 'Bernard Dennielou', 'Ricardo Silva Jacinto', 'Robert G. Hilton', 'Valier Galy', 'François Baudin', 'Christophe Rabouille', 'Clément Vic', 'Sefa Sahin', 'Sanem Açikalin', 'Peter J. Talling']",François Baudin
0000-0003-3180-459X,2024,Technical note: A validated correction method to quantify organic and inorganic carbon in soils using Rock-Eval® thermal analysis,journal-article,https://doi.org/10.5194/bg-21-4229-2024,"['Marija Stojanova', 'Pierre Arbelet', 'François Baudin', 'Nicolas Bouton', 'Giovanni Caria', 'Lorenza Pacini', 'Nicolas Proix', 'Edouard Quibel', 'Achille Thin', 'Pierre Barré']",François Baudin
0000-0003-3180-459X,2024,Carbon-containing pyrite spherules: mineral biosignatures in black smokers?,journal-article,https://doi.org/10.5194/ejm-36-813-2024,"['Chloé Truong', 'Sylvain Bernard', 'François Baudin', 'Aurore Gorlas', 'François Guyot']",François Baudin
0000-0003-3180-459X,2024,Assessing soil functioning: What is the added value of soil organic carbon quality measurements alongside total organic carbon content?,journal-article,https://doi.org/10.1016/j.soilbio.2024.109507,"['Guusje J. Koorneef', 'Mirjam M. Pulleman', 'Rob NJ. Comans', 'Sophie Q. van Rijssel', 'Pierre Barré', 'François Baudin', 'Ron GM. de Goede']",François Baudin
0000-0003-3180-459X,2024,"Early stages of Type I-S kerogen formation revealed by Rock-Eval® 7S analysis of sediment from a modern halo-alkaline lake (Dziani Dzaha, Mayotte)",journal-article,https://doi.org/10.1016/j.orggeochem.2024.104794,"['François Baudin', 'Ivan Jovovic', 'Pierre Adam', 'Magali Ader', 'Fabien Arnaud', 'François Gelin', 'Vincent Grossi']",François Baudin
0000-0003-3180-459X,2024,Short-term modifications in the chemical structure of wood charcoals: Implications for anthracological investigations,journal-article,https://doi.org/10.1016/j.jasrep.2024.104672,"['Frédéric Delarue', 'Amir Ghavidel', 'Katell Quénéa', 'Ludovic Bellot-Gurlet', 'Eva Rocha', 'Sylvie Coubray', 'François Baudin', 'David Sebag', 'Michel Lemoine', 'Emmanuel Aubry', 'Florence Savignac', 'Alexa Dufraisse']",François Baudin
0000-0003-3180-459X,2024,"Abiotic organo-minerals, a threat for identification of bio-minerals in hydrothermal systems and extraterrestrial environments",preprint,https://doi.org/10.5194/epsc2024-1122,"['Alexandra Perron', 'Vassilissa Vinogradoff', 'Fabien Stalport', 'François Baudin', 'Bénédicte Ménez']",François Baudin
0000-0003-3180-459X,2024,How is particulate organic carbon transported through the river-fed Congo Submarine Canyon to the deep-sea?,preprint,https://doi.org/10.5194/egusphere-2024-900,"['Sophie Hage', 'Megan L. Baker', 'Nathalie Babonneau', 'Guillaume Soulet', 'Bernard Dennielou', 'Ricardo Silva Jacinto', 'Robert G. Hilton', 'Valier Galy', 'François Baudin', 'Christophe Rabouille', 'Clément Vic', 'Sefa Sahin', 'Sanem Açikalin', 'Peter J. Talling']",François Baudin
0000-0003-3180-459X,2024,Technical Note: A validated correction method to quantify organic and inorganic carbon in soils using Rock-Eval® thermal analysis,preprint,https://doi.org/10.5194/egusphere-2024-578,"['Marija Stojanova', 'Pierre Arbelet', 'François Baudin', 'Nicolas Bouton', 'Giovanni Caria', 'Lorenza Pacini', 'Nicolas Proix', 'Edouard Quibel', 'Achille Thin', 'Pierre Barré']",François Baudin
0000-0003-3180-459X,2024,Investigating the complementarity of thermal and physical soil organic carbon fractions,preprint,https://doi.org/10.5194/egusphere-2024-197,"['Amicie A. Delahaie', 'Lauric Cécillon', 'Marija Stojanova', 'Samuel Abiven', 'Pierre Arbelet', 'Dominique Arrouays', 'François Baudin', 'Antonio Bispo', 'Line Boulonne', 'Claire Chenu', 'Jussi Heinonsalo', 'Claudy Jolivet', 'Kristiina Karhu', 'Manuel P. Martin', 'Lorenza Pacini', 'Christopher Poeplau', 'Céline Ratié', 'Pierre Roudier', 'Nicolas P. A. Saby', 'Florence Savignac', 'Pierre Barré']",François Baudin
0000-0003-3180-459X,2023,Combining thermal analyses and wet-chemical extractions to assess the stability of mixed-nature soil organic matter,journal-article,https://doi.org/10.1016/j.soilbio.2023.109216,"['Francisco Ruiz', 'Cornelia Rumpel', 'Marie-France Dignac', 'François Baudin', 'Tiago Osório Ferreira']",François Baudin
0000-0003-3180-459X,2023,Is the additional organic carbon stored thanks to alternative cropping systems and organic waste products application predominantly stable at a decadal timescale?,preprint,https://doi.org/10.5194/egusphere-egu23-8025,"['Tchodjowiè Israel Kpemoua', 'Pierre Barré', 'Sabine Houot', 'François Baudin', 'Cédric Plessis', 'Claire Chenu']",François Baudin
0000-0003-3180-459X,2023,Elemental stoichiometry and Rock-Eval® thermal stability of organic matter in French topsoils,journal-article,https://doi.org/10.5194/soil-9-209-2023,"['Amicie A. Delahaie', 'Pierre Barré', 'François Baudin', 'Dominique Arrouays', 'Antonio Bispo', 'Line Boulonne', 'Claire Chenu', 'Claudy Jolivet', 'Manuel P. Martin', 'Céline Ratié', 'Nicolas P. A. Saby', 'Florence Savignac', 'Lauric Cécillon']",François Baudin
0000-0003-3180-459X,2023,Carbonates thermal decomposition kinetics and their implications in using Rock-Eval® analysis for carbonates identification and quantification,journal-article,https://doi.org/10.2516/stet/2023038,"['François Baudin', 'Nicolas Bouton', 'Adrien Wattripont', 'Xavier Carrier']",François Baudin
0000-0003-3180-459X,2022,Bioenergetic control of soil carbon dynamics across depth,journal-article,https://doi.org/10.1038/s41467-022-34951-w,"['Ludovic Henneron', 'Jerôme Balesdent', 'Gaël Alvarez', 'Pierre Barré', 'François Baudin', 'Isabelle Basile-Doelsch', 'Lauric Cécillon', 'Alejandro Fernandez-Martinez', 'Christine Hatté', 'Sébastien Fontaine']",François Baudin
0000-0003-3180-459X,2022,Elemental stoichiometry and Rock-Eval® thermal stability of organic matter in French topsoils,preprint,https://doi.org/10.5194/egusphere-2022-1130,"['Amicie A. Delahaie', 'Pierre Barré', 'François Baudin', 'Dominique Arrouays', 'Antonio Bispo', 'Line Boulonne', 'Claire Chenu', 'Claudy Jolivet', 'Manuel P. Martin', 'Céline Ratié', 'Nicolas P. A. Saby', 'Florence Savignac', 'Lauric Cécillon']",François Baudin
0000-0003-3180-459X,2022,Combined Nitrogen‐Isotope and Cyclostratigraphy Evidence for Temporal and Spatial Variability in Frasnian–Famennian Environmental Change,journal-article,https://doi.org/10.1029/2021GC010308,"['L. M. E. Percival', 'L. Marynowski', 'F. Baudin', 'S. Goderis', 'D. De Vleeschouwer', 'M. Rakociński', 'K. Narkiewicz', 'C. Corradini', 'A.‐C. Da Silva', 'P. Claeys']",François Baudin
0000-0003-3180-459X,2022,"Continental weathering and climate conditions in southern high latitudes during the Albian-Santonian interval (U1512 and U1513 sites, Exp IODP 369, SW Australia)",preprint,https://doi.org/10.5194/egusphere-egu22-10544,"['Thomas Munier', 'Laurent Riquier', 'François Baudin', 'Armand Metgalchi', 'Sidonie Revillon', 'Omar Boudouma']",François Baudin
0000-0003-3180-459X,2022,Rock-Eval&#174;-RMQS: Monitoring the Characteristics of SOM on the French Territory with Rock-Eval&#174; 6 Thermal Analysis to Assess its Stability,preprint,https://doi.org/10.5194/egusphere-egu22-5871,"['Amicie Delahaie', 'Pierre Barré', 'François Baudin', 'Dominique Arrouays', 'Antonio Bispo', 'Line Boulonne', 'Claire Chenu', 'Claudy Jolivet', 'Manuel Martin', 'Nicolas Saby', 'Florence Savignac', 'Lauric Cécillon']",François Baudin
0000-0003-3180-459X,2022,A robust initialization method for accurate soil organic carbon simulations,journal-article,https://doi.org/10.5194/bg-19-375-2022,"['Eva Kanari', 'Lauric Cécillon', 'François Baudin', 'Hugues Clivot', 'Fabien Ferchaud', 'Sabine Houot', 'Florent Levavasseur', 'Bruno Mary', 'Laure Soucémarianadin', 'Claire Chenu', 'Pierre Barré']",François Baudin
0000-0003-3180-459X,2022,Assessing controls on organic matter enrichments in hemipelagic marls of the Aptian-Lower Albian Blue Marls of the Vocontian Basin (France): an unexpected variability observed from multiple “organic-rich” levels,journal-article,https://doi.org/10.1051/bsgf/2022001,"['Alexis Caillaud', 'Melesio Quijada', 'Stephan R. Hlohowskyj', 'Anthony Chappaz', 'Viviane Bout-Roumazeilles', 'Jean-Yves Reynaud', 'Armelle Riboulleau', 'François Baudin', 'Thierry Adatte', 'Jean-Noël Ferry', 'Nicolas Tribovillard']",François Baudin
0000-0003-3180-459X,2021,A robust initialization method for accurate soil organic carbon simulations,preprint,https://doi.org/10.5194/bg-2021-246,"['Eva Kanari', 'Lauric Cécillon', 'François Baudin', 'Hugues Clivot', 'Fabien Ferchaud', 'Sabine Houot', 'Florent Levavasseur', 'Bruno Mary', 'Laure Soucémarianadin', 'Claire Chenu', 'Pierre Barré']",François Baudin
